Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2025-12-02 15:30:00+00:00,285.5400085449219,234.39010620117188,314.860107421875,489.6000061035156,107.92500305175781,287.3999938964844,238.97000122070312,318.4800109863281,492.2799987792969,108.62999725341797,284.1499938964844,234.2100067138672,314.2200012207031,489.4512939453125,107.81999969482422,284.5400085449219,234.72000122070312,316.5880126953125,490.54998779296875,108.16000366210938,6214915,8194657,2203455,1563473,1887054
2025-12-02 16:30:00+00:00,285.8699951171875,236.19000244140625,315.989990234375,493.2099914550781,108.44999694824219,285.9999084472656,236.39999389648438,316.20001220703125,493.4999084472656,108.44999694824219,284.8299865722656,233.5500030517578,314.40008544921875,489.0400085449219,107.5199966430664,285.5400085449219,234.39999389648438,314.80999755859375,489.5799865722656,107.91999816894531,2847056,4089566,1186186,1011496,1634196
2025-12-02 17:30:00+00:00,285.2149963378906,235.16000366210938,316.5,490.0899963378906,108.95999908447266,286.3399963378906,236.32000732421875,316.70001220703125,493.45001220703125,109.16999816894531,284.94000244140625,234.66600036621094,314.45001220703125,489.6700134277344,108.45149993896484,285.8800048828125,236.1999969482422,316.010009765625,493.2149963378906,108.45999908447266,2725658,2161045,1275012,1015404,1377594
2025-12-02 18:30:00+00:00,285.625,234.9821014404297,316.8843078613281,489.8485107421875,109.31999969482422,286.1300048828125,235.33999633789062,317.2699890136719,490.6799011230469,109.45999908447266,285.0150146484375,234.5399932861328,316.05999755859375,489.1449890136719,108.76000213623047,285.20001220703125,235.14999389648438,316.42999267578125,490.07000732421875,108.95500183105469,2146948,1748362,777753,796441,1523039
2025-12-02 19:30:00+00:00,286.239990234375,235.5,316.0,490.2300109863281,109.54000091552734,286.82000732421875,235.5800018310547,317.260009765625,490.4800109863281,109.62999725341797,285.5801086425781,234.75999450683594,315.739990234375,489.5799865722656,109.2750015258789,285.6000061035156,234.97999572753906,316.80999755859375,489.80999755859375,109.31999969482422,2898388,1942265,819999,780550,1194338
2025-12-02 20:30:00+00:00,286.2300109863281,234.3699951171875,316.07000732421875,490.05999755859375,109.33499908447266,286.6099853515625,235.64999389648438,316.30999755859375,490.82000732421875,109.7300033569336,285.7099914550781,234.28500366210938,315.30999755859375,488.5299987792969,109.16000366210938,286.239990234375,235.5,315.9599914550781,490.2300109863281,109.54499816894531,3132652,2719153,1187811,1093944,1879108
2025-12-03 14:30:00+00:00,287.34051513671875,231.39999389648438,317.9150085449219,478.32000732421875,102.86499786376953,288.6099853515625,233.3800048828125,319.1600036621094,479.95989990234375,106.87000274658203,285.8999938964844,230.63999938964844,314.2799987792969,475.20001220703125,102.02999877929688,286.20001220703125,233.35000610351562,316.05999755859375,476.2900085449219,106.57499694824219,6627228,7330773,3546038,7007422,11991978
2025-12-03 15:30:00+00:00,286.4100036621094,232.18069458007812,319.5350036621094,480.1300048828125,103.50499725341797,287.5899963378906,233.19000244140625,320.44049072265625,484.239990234375,103.73999786376953,285.75,231.0,317.4419860839844,478.18109130859375,102.51000213623047,287.32000732421875,231.3800048828125,317.8900146484375,478.32000732421875,102.87000274658203,3581593,3572833,2686121,4823205,5459911
2025-12-03 16:30:00+00:00,286.385009765625,232.47000122070312,320.67999267578125,482.4200134277344,103.80000305175781,286.82000732421875,232.7899932861328,321.25,482.42999267578125,103.83999633789062,285.5,231.84500122070312,319.3949890136719,479.4700012207031,103.20999908447266,286.4200134277344,232.2100067138672,319.510009765625,480.07000732421875,103.50499725341797,2126959,1757102,1901138,1867393,2795629
2025-12-03 17:30:00+00:00,285.6792907714844,231.9600067138672,321.5050048828125,481.70001220703125,103.56500244140625,286.44000244140625,232.63499450683594,321.8320007324219,483.82989501953125,103.81999969482422,285.3399963378906,231.89999389648438,320.20001220703125,481.45001220703125,103.3499984741211,286.3500061035156,232.47000122070312,320.6099853515625,482.3999938964844,103.80000305175781,2127386,1609332,1116778,1312554,2449917
2025-12-03 18:30:00+00:00,285.2099914550781,231.92489624023438,320.8599853515625,481.7300109863281,103.39990234375,285.94000244140625,232.4250030517578,322.0400085449219,481.9599914550781,103.66449737548828,284.8843078613281,231.8000030517578,320.82000732421875,480.239990234375,103.08000183105469,285.67999267578125,231.97999572753906,321.6199951171875,481.7699890136719,103.56999969482422,1618603,1532776,1158009,1141313,2592187
2025-12-03 19:30:00+00:00,284.55499267578125,232.61000061035156,321.7799987792969,482.3299865722656,104.18499755859375,285.2499084472656,232.64999389648438,321.79998779296875,483.19000244140625,104.30999755859375,284.2749938964844,231.72999572753906,320.3915100097656,481.635009765625,103.33999633789062,285.2300109863281,231.9199981689453,320.8599853515625,481.7300109863281,103.3949966430664,11158331,1899280,962182,1195436,3564960
2025-12-03 20:30:00+00:00,284.1499938964844,232.3699951171875,320.5400085449219,477.739990234375,103.97000122070312,284.70001220703125,232.76499938964844,321.8070068359375,482.4849853515625,104.27999877929688,283.5400085449219,232.27000427246094,320.3699951171875,477.55999755859375,103.5999984741211,284.54998779296875,232.60000610351562,321.739990234375,482.3349914550781,104.18000030517578,0,2574866,2631653,3135949,4121724
2025-12-04 14:30:00+00:00,281.2250061035156,228.77499389648438,317.510009765625,478.0450134277344,102.54000091552734,284.7300109863281,232.69000244140625,321.5400085449219,481.3219909667969,103.63999938964844,280.2699890136719,228.05999755859375,315.6000061035156,476.6615905761719,102.26000213623047,284.1099853515625,232.64500427246094,321.010009765625,479.1050109863281,102.93000030517578,6410843,7888562,4390383,3444491,9053564
2025-12-04 15:30:00+00:00,280.2799987792969,227.89999389648438,316.80999755859375,478.17999267578125,102.12000274658203,281.6000061035156,228.87840270996094,317.7799987792969,478.9898986816406,102.83999633789062,279.80999755859375,226.8000030517578,315.9549865722656,476.489990234375,102.06999969482422,281.2099914550781,228.75999450683594,317.44000244140625,478.0450134277344,102.53500366210938,2986361,6415080,1177250,1294765,5711567
2025-12-04 16:30:00+00:00,280.114990234375,227.1699981689453,317.06500244140625,478.2799987792969,102.27999877929688,280.9335021972656,227.9600067138672,317.7040100097656,478.9999084472656,102.54000091552734,279.93780517578125,227.1300048828125,316.6300048828125,477.54998779296875,101.7699966430664,280.2850036621094,227.8636016845703,316.7699890136719,478.125,102.11499786376953,2285394,3404612,1003034,1051770,4164476
2025-12-04 17:30:00+00:00,280.0050048828125,228.3000030517578,317.68499755859375,478.9750061035156,102.96890258789062,280.4866943359375,228.3699951171875,318.6549987792969,480.1300048828125,103.11000061035156,279.6400146484375,227.11000061035156,316.4800109863281,477.3599853515625,102.20999908447266,280.1300048828125,227.1999969482422,317.0775146484375,478.2799987792969,102.28500366210938,1806229,2964488,882040,1249476,3153877
2025-12-04 18:30:00+00:00,278.8599853515625,228.30999755859375,317.281005859375,477.2101135253906,103.06500244140625,280.1000061035156,228.9600067138672,318.1499938964844,479.1400146484375,103.29000091552734,278.5899963378906,227.89500427246094,316.7300109863281,476.70001220703125,102.80999755859375,279.989990234375,228.2899932861328,317.6000061035156,478.989990234375,102.96499633789062,2574486,2892836,805792,1220192,2575441
2025-12-04 19:30:00+00:00,280.125,228.7082061767578,317.9949951171875,479.50799560546875,103.4197998046875,280.7300109863281,229.4499969482422,318.260009765625,479.9700012207031,103.55000305175781,278.82000732421875,228.1750030517578,317.19000244140625,477.1300048828125,103.02999877929688,278.8599853515625,228.30999755859375,317.2699890136719,477.2799987792969,103.05999755859375,2807996,2591626,912064,1547941,2127964
2025-12-04 20:30:00+00:00,280.6499938964844,229.10000610351562,318.3900146484375,480.82000732421875,103.22000122070312,280.69000244140625,229.25999450683594,318.44000244140625,480.9700012207031,103.80000305175781,279.5799865722656,228.0,317.5,479.2799987792969,102.79000091552734,280.1199951171875,228.7100067138672,317.9700012207031,479.5,103.41000366210938,3165508,2721209,1250120,1212123,3921154
2025-12-05 14:30:00+00:00,280.4551086425781,230.9384002685547,322.4649963378906,483.125,104.66500091552734,281.1400146484375,231.1699981689453,323.8299865722656,483.260009765625,104.7300033569336,279.2699890136719,229.80999755859375,320.0,480.3500061035156,97.73999786376953,280.5400085449219,230.3800048828125,320.0,482.5,98.69000244140625,4393145,4965629,3363481,2995600,29574869
2025-12-05 15:30:00+00:00,279.2950134277344,229.6739959716797,320.8789978027344,479.2763977050781,100.5199966430664,280.9800109863281,231.24000549316406,322.75,483.3999938964844,104.79000091552734,279.2900085449219,229.4499969482422,319.9849853515625,478.95001220703125,100.43000030517578,280.4599914550781,230.94000244140625,322.489990234375,483.1300048828125,104.66000366210938,3579247,2554794,1594421,1771912,14309801
2025-12-05 16:30:00+00:00,278.31500244140625,229.38999938964844,321.8500061035156,480.3299865722656,99.94999694824219,279.3299865722656,229.81500244140625,322.989990234375,480.5611877441406,100.72000122070312,278.114990234375,229.1300048828125,320.2200012207031,478.8800964355469,99.5,279.29998779296875,229.64999389648438,320.8599853515625,479.2799987792969,100.5,2319755,1806782,1103657,1018934,11059580
2025-12-05 17:30:00+00:00,279.44000244140625,229.83999633789062,321.6600036621094,481.3599853515625,99.68499755859375,279.4801025390625,229.88999938964844,321.97198486328125,481.4200134277344,100.18000030517578,278.04998779296875,228.72000122070312,320.9200134277344,479.8599853515625,99.3499984741211,278.31500244140625,229.38999938964844,321.80999755859375,480.32501220703125,99.95500183105469,1693305,1791182,866925,749322,8049901
2025-12-05 18:30:00+00:00,279.2337951660156,229.6750030517578,321.07501220703125,481.8299865722656,100.375,279.57000732421875,229.97000122070312,321.7200012207031,482.07000732421875,100.63490295410156,278.5849914550781,229.5399932861328,320.80999755859375,481.10009765625,99.41999816894531,279.4800109863281,229.8300018310547,321.6499938964844,481.3900146484375,99.68990325927734,1553832,1210054,769594,897324,8006199
2025-12-05 19:30:00+00:00,278.8013916015625,229.25999450683594,321.0400085449219,481.94000244140625,100.61000061035156,279.29998779296875,229.86000061035156,321.4700012207031,482.17498779296875,100.9800033569336,278.5400085449219,229.1300048828125,320.8500061035156,481.4200134277344,100.1500015258789,279.2300109863281,229.6699981689453,321.1000061035156,481.8299865722656,100.37999725341797,1937238,1444485,632008,861329,8070497
2025-12-05 20:30:00+00:00,278.7900085449219,229.5500030517578,322.05999755859375,483.0299987792969,100.2300033569336,279.0249938964844,229.63999938964844,322.30999755859375,483.3399963378906,100.66000366210938,278.19000244140625,228.5469970703125,320.9800109863281,481.5199890136719,99.75,278.79998779296875,229.25,321.07000732421875,481.95001220703125,100.61000061035156,2719470,2699426,1490325,6424468,7964291
